17.6796875;20.734375;20.6009886531;4.59004821777;
17.68359375;20.71875;20.6151785953;4.81257493496;
17.68359375;20.734375;20.6193103768;4.8138449192;
17.68359375;20.734375;20.6272910959;5.09860827923;
17.68359375;20.72265625;20.6162579665;4.55970160961;
17.68359375;20.71875;20.6158965127;4.46656746864;
17.68359375;20.734375;20.6041936759;4.08124475479;
17.68359375;20.71875;20.6208627672;5.77843198776;
17.59765625;20.70703125;20.5870678431;9.27145340443;
17.59375;20.640625;20.5628692065;8.19896929264;
17.59375;20.63671875;20.5539164926;8.66341063976;
17.59375;20.62890625;20.5661955596;9.41494250298;
17.59375;20.64453125;20.5208346618;3.89707453251;
17.59375;20.64453125;20.5217220284;4.35012469292;
17.59375;20.625;20.5293201978;4.26711051464;
17.59375;20.640625;20.5072613832;3.95119605064;
