17.73046875;20.765625;20.660642024;4.55132973194;
17.73046875;20.78125;20.6592099186;4.48146543503;
17.7265625;20.765625;20.6441492654;4.29297583103;
17.73046875;20.765625;20.653249581;4.45215466022;
17.73046875;20.765625;20.6707484534;4.41867439747;
17.73046875;20.76171875;20.6313996905;3.85788860321;
17.73046875;20.77734375;20.6591146807;4.2299059391;
17.73046875;20.78125;20.6721225648;4.55248467922;
17.73046875;20.78125;20.7020946839;8.24244511127;
17.73046875;20.78125;20.718749843;8.98613078594;
17.73046875;20.77734375;20.6855697125;8.01890487671;
17.73046875;20.76953125;20.6911803401;8.74397363663;
17.73046875;20.78125;20.6526700004;3.4712195158;
17.73046875;20.78125;20.6490133204;3.56450719833;
17.73046875;20.77734375;20.6516553474;3.6068931818;
17.73046875;20.78125;20.6484387459;3.7130854845;
