57.6484375;632.5703125;381.481622747;1.79704072475;
359.71484375;1073.0390625;825.572668425;1.46408410072;
573.0625;1481.66796875;1249.1399628;1.59935195446;
781.90625;1913.3203125;1668.74281145;1.69189586639;
58.10546875;775.00390625;445.894963892;1.80878140926;
433.8515625;1428.04296875;1088.80533814;2.06640074253;
764.20703125;2086.30859375;1736.49032419;2.22396113873;
1097.0546875;2745.08203125;2383.10018455;2.49860439301;
1424.5078125;3018.109375;2864.54675177;4.21526384354;
1199.08203125;2997.35546875;2471.85743496;4.93821661472;
1265.73046875;2609.96484375;2503.62350453;5.09522509575;
1332.93359375;2765.0390625;2656.68014718;5.27006001472;
1400.609375;2773.07421875;2675.98643762;2.22158868313;
1426.91796875;2848.84765625;2740.80630587;2.32183098793;
1428.3046875;2889.0859375;2761.88476822;2.37284250259;
1438.984375;2872.72265625;2773.00109655;2.42232656479;
