17.58203125;186.74609375;85.3073763789;2.60279049873;
33.59765625;188.703125;90.5599715836;2.37646534443;
33.62109375;191.03125;93.3531479359;2.5339413166;
33.6328125;194.58984375;94.8642704106;2.5931571722;
33.5546875;182.8671875;92.1036892822;2.54528639317;
33.5;218.29296875;92.6655609354;2.64455471039;
33.5078125;227.171875;93.7374231428;2.83827519417;
33.56640625;186.7109375;94.1649736753;2.79047431946;
33.578125;264.9765625;154.867593349;6.34062941074;
39.83984375;267.46484375;158.273935472;6.10157842636;
40.2421875;276.359375;169.190605904;6.6460447073;
41.38671875;295.98828125;180.89820124;7.6376986742;
42.5390625;192.33984375;106.905444164;2.39134924412;
42.5390625;194.76953125;108.940597944;2.42472932339;
42.5390625;194.6484375;108.016298025;2.46138131618;
42.5390625;221.0;124.965042933;2.83765733242;
