15.71484375;18.1015625;17.308725662;8.46902279854;
17.1796875;18.1328125;17.5484588295;8.67070748806;
17.22265625;18.6875;17.7003223403;9.71856486797;
17.48828125;18.7109375;17.8994534746;8.98967700005;
17.5703125;18.734375;18.0169699885;8.88944530487;
17.5703125;19.0234375;18.011076842;8.54824459553;
17.59765625;18.8671875;18.0211471928;8.9549128294;
17.65625;19.42578125;18.1636266891;9.20606122017;
17.890625;68.4375;26.8284512182;15.4344019413;
22.7109375;68.09375;26.9462439355;15.3199097395;
25.37890625;89.4765625;31.1782283613;18.8659263611;
25.47265625;96.734375;34.3181358616;20.2473539591;
36.28125;36.28515625;36.2813143405;7.60889647007;
36.28125;36.28515625;36.2813003468;7.56111049652;
36.28125;36.28515625;36.281321287;8.01581907272;
36.28125;36.33203125;36.2869136976;7.84635856152;
